OccurrenceID;Dvpt type;Mission;Year;Latitude;Longitude;Station;Station_Year;Bioregion;Depth (GEBCO);PF;AphiaID_accepted;ScientificName_accepted;Authority_accepted;Kingdom;Phylum;Class;Order;Family;Genus;Subgenus;Species2
6615;Lecithotrophic;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-52.4457;172.6893;-52,4457_172,6893;-52,4457_172,6893_2004;Campbell & Auckland Islands;-434;North;124043;Hippasteria phrygiana;(Parelius, 1768);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Hippasteria;;phrygiana
6624;Lecithotrophic;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-53.0745;169.0128;-53,0745_169,0128;-53,0745_169,0128_2004;Campbell & Auckland Islands;-563;North;124043;Hippasteria phrygiana;(Parelius, 1768);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Hippasteria;;phrygiana
6629;Lecithotrophic;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-53.329;170.3265;-53,329_170,3265;-53,329_170,3265_2004;Campbell & Auckland Islands;-411;North;124043;Hippasteria phrygiana;(Parelius, 1768);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Hippasteria;;phrygiana
6678;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-52.179;167.9598;-52,179_167,9598;-52,179_167,9598_2004;Campbell & Auckland Islands;-774;North;291645;Mediaster sladeni;Benham, 1909;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Mediaster;;sladeni
6679;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-52.5603;168.5648;-52,5603_168,5648;-52,5603_168,5648_2004;Campbell & Auckland Islands;-291;North;291645;Mediaster sladeni;Benham, 1909;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Mediaster;;sladeni
6736;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-46.9742;169.754;-46,9742_169,754;-46,9742_169,754_2004;Campbell & Auckland Islands;-544;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6737;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-47.084;169.9652;-47,084_169,9652;-47,084_169,9652_2004;Campbell & Auckland Islands;-754;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6738;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-47.3053;170.0973;-47,3053_170,0973;-47,3053_170,0973_2004;Campbell & Auckland Islands;-884;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6742;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-47.956;169.3192;-47,956_169,3192;-47,956_169,3192_2004;Campbell & Auckland Islands;-649;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6747;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-48.8595;174.7022;-48,8595_174,7022;-48,8595_174,7022_2004;Campbell & Auckland Islands;-665;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6756;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-49.4458;166.3137;-49,4458_166,3137;-49,4458_166,3137_2004;Campbell & Auckland Islands;-676;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6774;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-51.4447;170.5923;-51,4447_170,5923;-51,4447_170,5923_2004;Campbell & Auckland Islands;-532;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6777;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-51.686;170.8407;-51,686_170,8407;-51,686_170,8407_2004;Campbell & Auckland Islands;-489;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6778;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-51.9952;171.0702;-51,9952_171,0702;-51,9952_171,0702_2004;Campbell & Auckland Islands;-493;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6780;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-52.2655;170.5483;-52,2655_170,5483;-52,2655_170,5483_2004;Campbell & Auckland Islands;-397;North;178709;Psilaster acuminatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Psilaster;;acuminatus
6798;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-47.4443;169.9165;-47,4443_169,9165;-47,4443_169,9165_2004;Campbell & Auckland Islands;-804;North;291557;Solaster torulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;torulatus
6804;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-48.6023;174.1448;-48,6023_174,1448;-48,6023_174,1448_2004;Campbell & Auckland Islands;-845;North;291557;Solaster torulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;torulatus
6824;;New Zealand fish and squid distributions from research bottom trawls 1964-2008;2004;-52.0295;168.2058;-52,0295_168,2058;-52,0295_168,2058_2004;Campbell & Auckland Islands;-647;North;291557;Solaster torulatus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Solasteridae;Solaster;;torulatus
6830;;NMNH Invertebrate Zoology Collection;2004;-55.093;-25.7898;-55,093_-25,7898;-55,093_-25,7898_2004;South Sandwich Islands;-5271;South;234859;Abyssaster planus;(Sladen, 1883);Animalia;Echinodermata;Asteroidea;Paxillosida;Porcellanasteridae;Abyssaster;;planus
6832;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-53.539;-41.80933;-53,539_-41,80933;-53,539_-41,80933_2004;South Georgia & Shag Rocks;-144;South;172766;Acodontaster capitatus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;capitatus
6835;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-55.06867;-35.203;-55,06867_-35,203;-55,06867_-35,203_2004;South Georgia & Shag Rocks;-113;South;172766;Acodontaster capitatus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;capitatus
6884;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.49033;3.23833;-54,49033_3,23833;-54,49033_3,23833_2004;Bouvet Island;-212;South;172767;Acodontaster conspicuus;(Koehler, 1920);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;conspicuus
6931;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-53.40617;-35.93033;-53,40617_-35,93033;-53,40617_-35,93033_2004;South Georgia & Shag Rocks;-3153;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6938;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.356;3.17167;-54,356_3,17167;-54,356_3,17167_2004;Bouvet Island;-415;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6939;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3753;3.4727;-54,3753_3,4727;-54,3753_3,4727_2004;Bouvet Island;-142;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6940;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.42033;-35.90967;-54,42033_-35,90967;-54,42033_-35,90967_2004;South Georgia & Shag Rocks;-166;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6942;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-56.289;-27.469;-56,289_-27,469;-56,289_-27,469_2004;South Sandwich Islands;-525;South;172769;Acodontaster elongatus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;elongatus
6964;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.356;3.17167;-54,356_3,17167;-54,356_3,17167_2004;Bouvet Island;-415;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
6965;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.42033;-35.90967;-54,42033_-35,90967;-54,42033_-35,90967_2004;South Georgia & Shag Rocks;-166;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
6966;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.4903;3.2967;-54,4903_3,2967;-54,4903_3,2967_2004;Bouvet Island;-150;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
6968;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.7767;-59.3017;-54,7767_-59,3017;-54,7767_-59,3017_2004;Tierra Del Fuego;-189;North;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
6973;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-57.05067;-26.74567;-57,05067_-26,74567;-57,05067_-26,74567_2004;South Sandwich Islands;-142;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
6975;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-58.943;-26.45383;-58,943_-26,45383;-58,943_-26,45383_2004;South Sandwich Islands;-92;South;172768;Acodontaster hodgsoni;(Bell, 1908);Animalia;Echinodermata;Asteroidea;Valvatida;Odontasteridae;Acodontaster;;hodgsoni
7047;;NMNH Invertebrate Zoology Collection;2004;-55.06867;-35.203;-55,06867_-35,203;-55,06867_-35,203_2004;South Georgia & Shag Rocks;-113;South;234862;Adelasterias papillosa;(Koehler, 1906);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Adelasterias;;papillosa
7268;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.34817;3.3765;-54,34817_3,3765;-54,34817_3,3765_2004;Bouvet Island;-354;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7269;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.35;3.18933;-54,35_3,18933;-54,35_3,18933_2004;Bouvet Island;-330;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7270;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.355;3.41667;-54,355_3,41667;-54,355_3,41667_2004;Bouvet Island;-302;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7271;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.356;3.17067;-54,356_3,17067;-54,356_3,17067_2004;Bouvet Island;-415;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7273;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3775;3.1242;-54,3775_3,1242;-54,3775_3,1242_2004;Bouvet Island;-834;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7274;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3823;3.103;-54,3823_3,103;-54,3823_3,103_2004;Bouvet Island;-792;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7275;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.49033;3.29667;-54,49033_3,29667;-54,49033_3,29667_2004;Bouvet Island;-150;South;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7277;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.7767;-59.3017;-54,7767_-59,3017;-54,7767_-59,3017_2004;Tierra Del Fuego;-189;North;172715;Bathybiaster loripes;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Paxillosida;Astropectinidae;Bathybiaster;;loripes
7399;;NMNH Invertebrate Zoology Collection;2004;-54.77667;-59.245;-54,77667_-59,245;-54,77667_-59,245_2004;Tierra Del Fuego;-242;North;213335;Ceramaster patagonicus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Ceramaster;;patagonicus
7400;;NMNH Invertebrate Zoology Collection;2004;-54.8008;-57.0075;-54,8008_-57,0075;-54,8008_-57,0075_2004;Tierra Del Fuego;-185;North;213335;Ceramaster patagonicus;(Sladen, 1889);Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Ceramaster;;patagonicus
7425;Planktotrophic;NMNH Invertebrate Zoology Collection;2004;-54.356;3.17067;-54,356_3,17067;-54,356_3,17067_2004;Bouvet Island;-415;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
7426;Planktotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3775;3.1242;-54,3775_3,1242;-54,3775_3,1242_2004;Bouvet Island;-834;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
7427;Planktotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3823;3.103;-54,3823_3,103;-54,3823_3,103_2004;Bouvet Island;-792;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
7428;Planktotrophic;NMNH Invertebrate Zoology Collection;2004;-54.4903;3.2967;-54,4903_3,2967;-54,4903_3,2967_2004;Bouvet Island;-150;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
7429;Planktotrophic;NMNH Invertebrate Zoology Collection;2004;-54.503;3.21867;-54,503_3,21867;-54,503_3,21867_2004;Bouvet Island;-277;South;234884;Cheiraster (Luidiaster) gerlachei;Ludwig, 1903;Animalia;Echinodermata;Asteroidea;Notomyotida;Benthopectinidae;Cheiraster;Luidiaster;gerlachei
7538;;NMNH Invertebrate Zoology Collection;2004;-55.093;-25.7898;-55,093_-25,7898;-55,093_-25,7898_2004;South Sandwich Islands;-5271;South;234886;Chitonaster cataphractus;Sladen, 1889;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Chitonaster;;cataphractus
7599;;NMNH Invertebrate Zoology Collection;2004;-54.7307;-56.5783;-54,7307_-56,5783;-54,7307_-56,5783_2004;Tierra Del Fuego;-351;North;178097;Cladaster analogus;Fisher, 1940;Animalia;Echinodermata;Asteroidea;Valvatida;Goniasteridae;Cladaster;;analogus
7609;;NMNH Invertebrate Zoology Collection;2004;-52.18333;-59.99233;-52,18333_-59,99233;-52,18333_-59,99233_2004;Falkland Islands;-63;North;172678;Cosmasterias lurida;(Philippi, 1858);Animalia;Echinodermata;Asteroidea;Forcipulatida;Stichasteridae;Cosmasterias;;lurida
7692;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-53.40617;-35.93033;-53,40617_-35,93033;-53,40617_-35,93033_2004;South Georgia & Shag Rocks;-3153;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7700;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.355;3.41667;-54,355_3,41667;-54,355_3,41667_2004;Bouvet Island;-302;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7702;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3753;3.4727;-54,3753_3,4727;-54,3753_3,4727_2004;Bouvet Island;-142;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7703;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.3775;3.1242;-54,3775_3,1242;-54,3775_3,1242_2004;Bouvet Island;-834;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7704;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.4903;3.2967;-54,4903_3,2967;-54,4903_3,2967_2004;Bouvet Island;-150;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7705;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.49033;3.29667;-54,49033_3,29667;-54,49033_3,29667_2004;Bouvet Island;-150;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7706;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-54.503;3.21867;-54,503_3,21867;-54,503_3,21867_2004;Bouvet Island;-277;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7708;Lecithotrophic;NMNH Invertebrate Zoology Collection;2004;-55.06867;-35.203;-55,06867_-35,203;-55,06867_-35,203_2004;South Georgia & Shag Rocks;-113;South;172784;Cuenotaster involutus;(Koehler, 1912);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cuenotaster;;involutus
7822;;NMNH Invertebrate Zoology Collection;2004;-54.2175;-59.83333;-54,2175_-59,83333;-54,2175_-59,83333_2004;Tierra Del Fuego;-90;North;172748;Cycethra verrucosa;(Philippi, 1857);Animalia;Echinodermata;Asteroidea;Valvatida;Ganeriidae;Cycethra;;verrucosa
7835;Brooding;NMNH Invertebrate Zoology Collection;2004;-52.13383;-58.08683;-52,13383_-58,08683;-52,13383_-58,08683_2004;Falkland Islands;-79;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7846;Brooding;NMNH Invertebrate Zoology Collection;2004;-54.2175;-59.83333;-54,2175_-59,83333;-54,2175_-59,83333_2004;Tierra Del Fuego;-90;North;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7847;Brooding;NMNH Invertebrate Zoology Collection;2004;-54.355;3.41667;-54,355_3,41667;-54,355_3,41667_2004;Bouvet Island;-302;South;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7848;Brooding;NMNH Invertebrate Zoology Collection;2004;-54.4903;3.2967;-54,4903_3,2967;-54,4903_3,2967_2004;Bouvet Island;-150;South;178790;Diplasterias brandti;(Bell, 1881);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brandti
7891;Brooding;NMNH Invertebrate Zoology Collection;2004;-54.34817;3.3765;-54,34817_3,3765;-54,34817_3,3765_2004;Bouvet Island;-354;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
7892;Brooding;NMNH Invertebrate Zoology Collection;2004;-54.38633;3.49133;-54,38633_3,49133;-54,38633_3,49133_2004;Bouvet Island;-201;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
7893;Brooding;NMNH Invertebrate Zoology Collection;2004;-54.49033;3.23833;-54,49033_3,23833;-54,49033_3,23833_2004;Bouvet Island;-212;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
7894;Brooding;NMNH Invertebrate Zoology Collection;2004;-55.06867;-35.203;-55,06867_-35,203;-55,06867_-35,203_2004;South Georgia & Shag Rocks;-113;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
7897;Brooding;NMNH Invertebrate Zoology Collection;2004;-57.0507;-26.7457;-57,0507_-26,7457;-57,0507_-26,7457_2004;South Sandwich Islands;-142;South;172650;Diplasterias brucei;(Koehler, 1908);Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Diplasterias;;brucei
